Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
702.8745,S,702.8745,0.02108601,0,2.2,0,0,146.7074,0.05871858,0,0,0,0,0.010911520506582,0.010911520506582,0,-23.74934,-23.74934,-7.335,0,-0.1144869,6048.49,3131.025
703.8742,S,703.8742,0.02107462,0,2.2,0,0,146.7074,0.05871862,0,0,0,0,0.0108639727523538,0.0108639727523538,0,-23.73844,-23.73844,-7.335,0,-0.1144869,6024.747,3123.691
704.874,S,704.874,0.02106327,0,2.2,0,0,146.7074,0.05871877,0,0,0,0,0.0108779559365075,0.0108779559365075,0,-23.72757,-23.72757,-7.335,0,-0.1144869,6001.014,3116.357
705.8737,S,705.8737,0.02105193,0,2.2,0,0,146.7074,0.05871888,0,0,0,0,0.0108366668363047,0.0108366668363047,0,-23.71672,-23.71672,-7.335,0,-0.1144869,5977.292,3109.023
706.8735,S,706.8735,0.02104062,0,2.2,0,0,146.7074,0.05871897,0,0,0,0,0.0108154152723259,0.0108154152723259,0,-23.70589,-23.70589,-7.335,0,-0.1144869,5953.582,3101.689
707.8732,S,707.8732,0.02102933,0,2.2,0,0,146.7074,0.05871909,0,0,0,0,0.0108081218779787,0.0108081218779787,0,-23.69508,-23.69508,-7.335,0,-0.1144869,5929.881,3094.355
708.873,S,708.873,0.02101805,0,2.2,0,0,146.7074,0.05871918,0,0,0,0,0.0107877482169769,0.0107877482169769,0,-23.68428,-23.68428,-7.335,0,-0.1144869,5906.192,3087.021
709.8727,S,709.8727,0.02100678,0,2.2,0,0,146.7074,0.05871926,0,0,0,0,0.0107607162359642,0.0107607162359642,0,-23.6735,-23.6735,-7.335,0,-0.1144869,5882.514,3079.688
710.8725,S,710.8725,0.02099555,0,2.2,0,0,146.7074,0.05871938,0,0,0,0,0.01075436815659,0.01075436815659,0,-23.66275,-23.66275,-7.335,0,-0.1144869,5858.846,3072.354
711.8723,S,711.8723,0.02098435,0,2.2,0,0,146.7074,0.05871954,0,0,0,0,0.0107379068884796,0.0107379068884796,0,-23.65203,-23.65203,-7.335,0,-0.1144869,5835.189,3065.02
712.872,S,712.872,0.02097315,0,2.2,0,0,146.7074,0.05871966,0,0,0,0,0.01073988619342,0.01073988619342,0,-23.64132,-23.64132,-7.335,0,-0.1144869,5811.543,3057.686
713.8718,S,713.8718,0.02096197,0,2.2,0,0,146.7074,0.05871969,0,0,0,0,0.0106814396897903,0.0106814396897903,0,-23.63061,-23.63061,-7.335,0,-0.1144869,5787.908,3050.352
714.8715,S,714.8715,0.02095081,0,2.2,0,0,146.7074,0.0587198,0,0,0,0,0.0106378273866383,0.0106378273866383,0,-23.61993,-23.61993,-7.335,0,-0.1144869,5764.283,3043.018
715.8713,S,715.8713,0.02093968,0,2.2,0,0,146.7074,0.05871993,0,0,0,0,0.0106429304160258,0.0106429304160258,0,-23.60928,-23.60928,-7.335,0,-0.1144869,5740.669,3035.684
716.871,S,716.871,0.02092857,0,2.2,0,0,146.7074,0.05872006,0,0,0,0,0.0106424912303851,0.0106424912303851,0,-23.59865,-23.59865,-7.335,0,-0.1144869,5717.066,3028.35
717.8708,S,717.8708,0.02091747,0,2.2,0,0,146.7074,0.05872017,0,0,0,0,0.0106300781137634,0.0106300781137634,0,-23.58803,-23.58803,-7.335,0,-0.1144869,5693.473,3021.016
718.8705,S,718.8705,0.02090639,0,2.2,0,0,146.7074,0.05872023,0,0,0,0,0.0105917456803297,0.0105917456803297,0,-23.57743,-23.57743,-7.335,0,-0.1144869,5669.891,3013.682
719.8703,S,719.8703,0.02089532,0,2.2,0,0,146.7074,0.0587203,0,0,0,0,0.0105623092871596,0.0105623092871596,0,-23.56684,-23.56684,-7.335,0,-0.1144869,5646.319,3006.348
720.8701,S,720.8701,0.02088429,0,2.2,0,0,146.7074,0.05872042,0,0,0,0,0.0105316809616909,0.0105316809616909,0,-23.55628,-23.55628,-7.335,0,-0.1144869,5622.758,2999.014
721.8698,S,721.8698,0.02087328,0,2.2,0,0,146.7074,0.05872058,0,0,0,0,0.0105470154042848,0.0105470154042848,0,-23.54575,-23.54575,-7.335,0,-0.1144869,5599.208,2991.68
722.8696,S,722.8696,0.02086229,0,2.2,0,0,146.7074,0.05872068,0,0,0,0,0.0105303975819311,0.0105303975819311,0,-23.53523,-23.53523,-7.335,0,-0.1144869,5575.668,2984.346
723.8693,S,723.8693,0.0208513,0,2.2,0,0,146.7074,0.05872075,0,0,0,0,0.0105025071303402,0.0105025071303402,0,-23.52472,-23.52472,-7.335,0,-0.1144869,5552.138,2977.012
724.8691,S,724.8691,0.02084033,0,2.2,0,0,146.7074,0.05872081,0,0,0,0,0.0104634152137635,0.0104634152137635,0,-23.51422,-23.51422,-7.335,0,-0.1144869,5528.619,2969.678
725.8688,S,725.8688,0.02082939,0,2.2,0,0,146.7074,0.05872093,0,0,0,0,0.0104268777939538,0.0104268777939538,0,-23.50376,-23.50376,-7.335,0,-0.1144869,5505.111,2962.344
726.8686,S,726.8686,0.02081848,0,2.2,0,0,146.7074,0.05872108,0,0,0,0,0.0104615165115689,0.0104615165115689,0,-23.49332,-23.49332,-7.335,0,-0.1144869,5481.613,2955.01
727.8683,S,727.8683,0.02080757,0,2.2,0,0,146.7074,0.05872119,0,0,0,0,0.0104305947590717,0.0104305947590717,0,-23.48289,-23.48289,-7.335,0,-0.1144869,5458.125,2947.676
728.8681,S,728.8681,0.02079669,0,2.2,0,0,146.7074,0.05872132,0,0,0,0,0.0104232303601179,0.0104232303601179,0,-23.47248,-23.47248,-7.335,0,-0.1144869,5434.648,2940.342
729.8679,S,729.8679,0.02078582,0,2.2,0,0,146.7074,0.05872137,0,0,0,0,0.0103848056437243,0.0103848056437243,0,-23.46208,-23.46208,-7.335,0,-0.1144869,5411.181,2933.008
730.8676,S,730.8676,0.02077498,0,2.2,0,0,146.7074,0.05872148,0,0,0,0,0.0103428650829187,0.0103428650829187,0,-23.45171,-23.45171,-7.335,0,-0.1144869,5387.725,2925.674
731.8674,S,731.8674,0.02076416,0,2.2,0,0,146.7074,0.05872161,0,0,0,0,0.0103454092071473,0.0103454092071473,0,-23.44136,-23.44136,-7.335,0,-0.1144869,5364.279,2918.34
732.8671,S,732.8671,0.02075334,0,2.2,0,0,146.7074,0.05872173,0,0,0,0,0.0103689512082426,0.0103689512082426,0,-23.43102,-23.43102,-7.335,0,-0.1144869,5340.843,2911.006
733.8669,S,733.8669,0.02074256,0,2.2,0,0,146.7074,0.05872185,0,0,0,0,0.0103377677474086,0.0103377677474086,0,-23.42071,-23.42071,-7.335,0,-0.1144869,5317.417,2903.672
734.8666,S,734.8666,0.02073178,0,2.2,0,0,146.7074,0.05872191,0,0,0,0,0.0102965584625778,0.0102965584625778,0,-23.4104,-23.4104,-7.335,0,-0.1144869,5294.002,2896.338
735.8664,S,735.8664,0.02072103,0,2.2,0,0,146.7074,0.05872199,0,0,0,0,0.0102453926765094,0.0102453926765094,0,-23.40011,-23.40011,-7.335,0,-0.1144869,5270.598,2889.004
736.8661,S,736.8661,0.02071028,0,2.2,0,0,146.7074,0.05872207,0,0,0,0,0.0102464997823262,0.0102464997823262,0,-23.38984,-23.38984,-7.335,0,-0.1144869,5247.203,2881.67
737.8659,S,737.8659,0.02069959,0,2.2,0,0,146.7074,0.05872225,0,0,0,0,0.0102451015172562,0.0102451015172562,0,-23.37961,-23.37961,-7.335,0,-0.1144869,5223.819,2874.336
738.8657,S,738.8657,0.0206889,0,2.2,0,0,146.7074,0.05872238,0,0,0,0,0.0102451710224045,0.0102451710224045,0,-23.36939,-23.36939,-7.335,0,-0.1144869,5200.445,2867.002
739.8654,S,739.8654,0.02067821,0,2.2,0,0,146.7074,0.05872247,0,0,0,0,0.0102247087234915,0.0102247087234915,0,-23.35917,-23.35917,-7.335,0,-0.1144869,5177.081,2859.668
740.8652,S,740.8652,0.02066754,0,2.2,0,0,146.7074,0.05872252,0,0,0,0,0.010181849128692,0.010181849128692,0,-23.34897,-23.34897,-7.335,0,-0.1144869,5153.728,2852.334
741.8649,S,741.8649,0.0206569,0,2.2,0,0,146.7074,0.05872261,0,0,0,0,0.0101572619809502,0.0101572619809502,0,-23.33879,-23.33879,-7.335,0,-0.1144869,5130.384,2845
742.8647,S,742.8647,0.02064628,0,2.2,0,0,146.7074,0.05872274,0,0,0,0,0.0101584049035637,0.0101584049035637,0,-23.32864,-23.32864,-7.335,0,-0.1144869,5107.051,2837.666
743.8644,S,743.8644,0.02063568,0,2.2,0,0,146.7074,0.05872286,0,0,0,0,0.0101341311863479,0.0101341311863479,0,-23.31851,-23.31851,-7.335,0,-0.1144869,5083.728,2830.332
744.8642,S,744.8642,0.0206251,0,2.2,0,0,146.7074,0.05872301,0,0,0,0,0.0101448749288693,0.0101448749288693,0,-23.30839,-23.30839,-7.335,0,-0.1144869,5060.415,2822.998
745.864,S,745.864,0.02061453,0,2.2,0,0,146.7074,0.05872308,0,0,0,0,0.0101064227298622,0.0101064227298622,0,-23.29828,-23.29828,-7.335,0,-0.1144869,5037.112,2815.664
746.8637,S,746.8637,0.02060397,0,2.2,0,0,146.7074,0.05872318,0,0,0,0,0.0100592309226926,0.0100592309226926,0,-23.28819,-23.28819,-7.335,0,-0.1144869,5013.82,2808.33
747.8635,S,747.8635,0.02059344,0,2.2,0,0,146.7074,0.05872326,0,0,0,0,0.0100699329483263,0.0100699329483263,0,-23.27812,-23.27812,-7.335,0,-0.1144869,4990.537,2800.996
748.8632,S,748.8632,0.02058293,0,2.2,0,0,146.7074,0.05872339,0,0,0,0,0.0100683221859441,0.0100683221859441,0,-23.26807,-23.26807,-7.335,0,-0.1144869,4967.264,2793.662
749.863,S,749.863,0.02057243,0,2.2,0,0,146.7074,0.05872348,0,0,0,0,0.0100181008955786,0.0100181008955786,0,-23.25804,-23.25804,-7.335,0,-0.1144869,4944.002,2786.328
750.8627,S,750.8627,0.02056196,0,2.2,0,0,146.7074,0.05872364,0,0,0,0,0.0100349797715964,0.0100349797715964,0,-23.24803,-23.24803,-7.335,0,-0.1144869,4920.75,2778.994
751.8625,S,751.8625,0.0205515,0,2.2,0,0,146.7074,0.05872375,0,0,0,0,0.0100274035223364,0.0100274035223364,0,-23.23803,-23.23803,-7.335,0,-0.1144869,4897.507,2771.66
752.8622,S,752.8622,0.02054103,0,2.2,0,0,146.7074,0.05872375,0,0,0,0,0.00996017613830702,0.00996017613830702,0,-23.22803,-23.22803,-7.335,0,-0.1144869,4874.274,2764.326
753.862,S,753.862,0.02053062,0,2.2,0,0,146.7074,0.0587239,0,0,0,0,0.0099403065030188,0.0099403065030188,0,-23.21807,-23.21807,-7.335,0,-0.1144869,4851.052,2756.992
754.8618,S,754.8618,0.02052021,0,2.2,0,0,146.7074,0.058724,0,0,0,0,0.00995174365976226,0.00995174365976226,0,-23.20812,-23.20812,-7.335,0,-0.1144869,4827.839,2749.658
755.8615,S,755.8615,0.02050983,0,2.2,0,0,146.7074,0.05872414,0,0,0,0,0.00993160570666873,0.00993160570666873,0,-23.1982,-23.1982,-7.335,0,-0.1144869,4804.637,2742.324
756.8613,S,756.8613,0.02049945,0,2.2,0,0,146.7074,0.05872427,0,0,0,0,0.00993152686182697,0.00993152686182697,0,-23.18829,-23.18829,-7.335,0,-0.1144869,4781.444,2734.99
757.861,S,757.861,0.0204891,0,2.2,0,0,146.7074,0.05872435,0,0,0,0,0.00990772640257376,0.00990772640257376,0,-23.17839,-23.17839,-7.335,0,-0.1144869,4758.261,2727.656
758.8608,S,758.8608,0.02047875,0,2.2,0,0,146.7074,0.05872442,0,0,0,0,0.00987262720133231,0.00987262720133231,0,-23.1685,-23.1685,-7.335,0,-0.1144869,4735.087,2720.322
759.8605,S,759.8605,0.02046843,0,2.2,0,0,146.7074,0.05872453,0,0,0,0,0.00983795958113376,0.00983795958113376,0,-23.15864,-23.15864,-7.335,0,-0.1144869,4711.924,2712.988
760.8603,S,760.8603,0.02045812,0,2.2,0,0,146.7074,0.05872464,0,0,0,0,0.00985537193336938,0.00985537193336938,0,-23.14879,-23.14879,-7.335,0,-0.1144869,4688.771,2705.654
761.86,S,761.86,0.02044784,0,2.2,0,0,146.7074,0.05872479,0,0,0,0,0.00984190265309337,0.00984190265309337,0,-23.13897,-23.13897,-7.335,0,-0.1144869,4665.628,2698.32
762.8598,S,762.8598,0.02043758,0,2.2,0,0,146.7074,0.0587249,0,0,0,0,0.00982928623435697,0.00982928623435697,0,-23.12916,-23.12916,-7.335,0,-0.1144869,4642.495,2690.986
763.8596,S,763.8596,0.02042732,0,2.2,0,0,146.7074,0.05872499,0,0,0,0,0.0098135236073631,0.0098135236073631,0,-23.11936,-23.11936,-7.335,0,-0.1144869,4619.372,2683.652
764.8593,S,764.8593,0.02041708,0,2.2,0,0,146.7074,0.05872504,0,0,0,0,0.00976721620873633,0.00976721620873633,0,-23.10957,-23.10957,-7.335,0,-0.1144869,4596.258,2676.318
765.8591,S,765.8591,0.02040686,0,2.2,0,0,146.7074,0.05872517,0,0,0,0,0.009773604665817,0.009773604665817,0,-23.09981,-23.09981,-7.335,0,-0.1144869,4573.154,2668.984
766.8588,S,766.8588,0.02039667,0,2.2,0,0,146.7074,0.05872528,0,0,0,0,0.00975774266934337,0.00975774266934337,0,-23.09007,-23.09007,-7.335,0,-0.1144869,4550.06,2661.65
767.8586,S,767.8586,0.02038649,0,2.2,0,0,146.7074,0.05872546,0,0,0,0,0.00975513381776949,0.00975513381776949,0,-23.08035,-23.08035,-7.335,0,-0.1144869,4526.975,2654.316
768.8583,S,768.8583,0.02037632,0,2.2,0,0,146.7074,0.05872553,0,0,0,0,0.00973007255239366,0.00973007255239366,0,-23.07063,-23.07063,-7.335,0,-0.1144869,4503.9,2646.982
769.8581,S,769.8581,0.02036616,0,2.2,0,0,146.7074,0.05872557,0,0,0,0,0.00967504366796135,0.00967504366796135,0,-23.06092,-23.06092,-7.335,0,-0.1144869,4480.835,2639.648
770.8578,S,770.8578,0.02035602,0,2.2,0,0,146.7074,0.05872568,0,0,0,0,0.00964542281780467,0.00964542281780467,0,-23.05124,-23.05124,-7.335,0,-0.1144869,4457.78,2632.314
771.8576,S,771.8576,0.02034591,0,2.2,0,0,146.7074,0.0587258,0,0,0,0,0.0096697823593459,0.0096697823593459,0,-23.04158,-23.04158,-7.335,0,-0.1144869,4434.734,2624.98
772.8574,S,772.8574,0.02033581,0,2.2,0,0,146.7074,0.05872589,0,0,0,0,0.00961636198169913,0.00961636198169913,0,-23.03193,-23.03193,-7.335,0,-0.1144869,4411.698,2617.646
773.8571,S,773.8571,0.02032573,0,2.2,0,0,146.7074,0.058726,0,0,0,0,0.0096089934977357,0.0096089934977357,0,-23.0223,-23.0223,-7.335,0,-0.1144869,4388.671,2610.312
774.8569,S,774.8569,0.02031567,0,2.2,0,0,146.7074,0.05872615,0,0,0,0,0.00962368028071126,0.00962368028071126,0,-23.01269,-23.01269,-7.335,0,-0.1144869,4365.654,2602.979
775.8566,S,775.8566,0.02030561,0,2.2,0,0,146.7074,0.05872627,0,0,0,0,0.00961672697104632,0.00961672697104632,0,-23.00309,-23.00309,-7.335,0,-0.1144869,4342.646,2595.645
776.8564,S,776.8564,0.02029558,0,2.2,0,0,146.7074,0.05872633,0,0,0,0,0.00958061662887388,0.00958061662887388,0,-22.9935,-22.9935,-7.335,0,-0.1144869,4319.649,2588.311
777.8561,S,777.8561,0.02028556,0,2.2,0,0,146.7074,0.0587264,0,0,0,0,0.00952309087942638,0.00952309087942638,0,-22.98393,-22.98393,-7.335,0,-0.1144869,4296.661,2580.977
778.8559,S,778.8559,0.02027556,0,2.2,0,0,146.7074,0.05872655,0,0,0,0,0.00953182157397236,0.00953182157397236,0,-22.97438,-22.97438,-7.335,0,-0.1144869,4273.682,2573.643
779.8557,S,779.8557,0.02026557,0,2.2,0,0,146.7074,0.05872665,0,0,0,0,0.00954734575380201,0.00954734575380201,0,-22.96484,-22.96484,-7.335,0,-0.1144869,4250.712,2566.309
780.8554,S,780.8554,0.02025561,0,2.2,0,0,146.7074,0.0587268,0,0,0,0,0.00953416521743833,0.00953416521743833,0,-22.95533,-22.95533,-7.335,0,-0.1144869,4227.753,2558.975
781.8552,S,781.8552,0.02024566,0,2.2,0,0,146.7074,0.05872691,0,0,0,0,0.00952804762375336,0.00952804762375336,0,-22.94583,-22.94583,-7.335,0,-0.1144869,4204.803,2551.641
782.8549,S,782.8549,0.02023572,0,2.2,0,0,146.7074,0.05872697,0,0,0,0,0.00948878472358672,0.00948878472358672,0,-22.93633,-22.93633,-7.335,0,-0.1144869,4181.862,2544.307
783.8547,S,783.8547,0.0202258,0,2.2,0,0,146.7074,0.05872708,0,0,0,0,0.00944916813828911,0.00944916813828911,0,-22.92686,-22.92686,-7.335,0,-0.1144869,4158.931,2536.973
784.8544,S,784.8544,0.02021589,0,2.2,0,0,146.7074,0.05872718,0,0,0,0,0.00943647826490945,0.00943647826490945,0,-22.9174,-22.9174,-7.335,0,-0.1144869,4136.009,2529.639
785.8542,S,785.8542,0.020206,0,2.2,0,0,146.7074,0.05872729,0,0,0,0,0.00945176668817993,0.00945176668817993,0,-22.90796,-22.90796,-7.335,0,-0.1144869,4113.097,2522.305
786.8539,S,786.8539,0.02019614,0,2.2,0,0,146.7074,0.05872744,0,0,0,0,0.00943806065036768,0.00943806065036768,0,-22.89854,-22.89854,-7.335,0,-0.1144869,4090.194,2514.971
787.8537,S,787.8537,0.02018628,0,2.2,0,0,146.7074,0.05872754,0,0,0,0,0.00942449375123289,0.00942449375123289,0,-22.88913,-22.88913,-7.335,0,-0.1144869,4067.301,2507.637
788.8535,S,788.8535,0.02017644,0,2.2,0,0,146.7074,0.0587276,0,0,0,0,0.00939073152105152,0.00939073152105152,0,-22.87973,-22.87973,-7.335,0,-0.1144869,4044.417,2500.303
789.8532,S,789.8532,0.02016662,0,2.2,0,0,146.7074,0.05872771,0,0,0,0,0.0093486795092943,0.0093486795092943,0,-22.87035,-22.87035,-7.335,0,-0.1144869,4021.542,2492.969
790.853,S,790.853,0.0201568,0,2.2,0,0,146.7074,0.0587278,0,0,0,0,0.00936229139989564,0.00936229139989564,0,-22.86098,-22.86098,-7.335,0,-0.1144869,3998.677,2485.635
791.8527,S,791.8527,0.02014702,0,2.2,0,0,146.7074,0.05872796,0,0,0,0,0.00938034649801267,0.00938034649801267,0,-22.85164,-22.85164,-7.335,0,-0.1144869,3975.821,2478.301
792.8525,S,792.8525,0.02013724,0,2.2,0,0,146.7074,0.05872804,0,0,0,0,0.00932348647409498,0.00932348647409498,0,-22.84231,-22.84231,-7.335,0,-0.1144869,3952.975,2470.967
793.8522,S,793.8522,0.02012748,0,2.2,0,0,146.7074,0.05872815,0,0,0,0,0.00931388055465732,0.00931388055465732,0,-22.83299,-22.83299,-7.335,0,-0.1144869,3930.137,2463.633
794.852,S,794.852,0.02011774,0,2.2,0,0,146.7074,0.0587283,0,0,0,0,0.00932460112522904,0.00932460112522904,0,-22.82369,-22.82369,-7.335,0,-0.1144869,3907.31,2456.299
795.8517,S,795.8517,0.020108,0,2.2,0,0,146.7074,0.05872831,0,0,0,0,0.00926833354401424,0.00926833354401424,0,-22.81439,-22.81439,-7.335,0,-0.1144869,3884.491,2448.965
796.8515,S,796.8515,0.02009829,0,2.2,0,0,146.7074,0.05872843,0,0,0,0,0.00926461533806844,0.00926461533806844,0,-22.80512,-22.80512,-7.335,0,-0.1144869,3861.682,2441.631
797.8513,S,797.8513,0.02008859,0,2.2,0,0,146.7074,0.05872854,0,0,0,0,0.00925333707449738,0.00925333707449738,0,-22.79586,-22.79586,-7.335,0,-0.1144869,3838.882,2434.297
798.851,S,798.851,0.0200789,0,2.2,0,0,146.7074,0.05872866,0,0,0,0,0.00922290505277346,0.00922290505277346,0,-22.78662,-22.78662,-7.335,0,-0.1144869,3816.091,2426.963
799.8508,S,799.8508,0.02006924,0,2.2,0,0,146.7074,0.05872878,0,0,0,0,0.00922608207041264,0.00922608207041264,0,-22.7774,-22.7774,-7.335,0,-0.1144869,3793.309,2419.629
800.8505,S,800.8505,0.0200596,0,2.2,0,0,146.7074,0.05872891,0,0,0,0,0.00922198840631694,0.00922198840631694,0,-22.76819,-22.76819,-7.335,0,-0.1144869,3770.537,2412.295
801.8503,S,801.8503,0.02004996,0,2.2,0,0,146.7074,0.05872899,0,0,0,0,0.00919907669447895,0.00919907669447895,0,-22.75899,-22.75899,-7.335,0,-0.1144869,3747.774,2404.961
802.85,S,802.85,0.02004033,0,2.2,0,0,146.7074,0.05872907,0,0,0,0,0.00917286005533668,0.00917286005533668,0,-22.7498,-22.7498,-7.335,0,-0.1144869,3725.02,2397.627
803.8498,S,803.8498,0.02003072,0,2.2,0,0,146.7074,0.05872915,0,0,0,0,0.00914865880819349,0.00914865880819349,0,-22.74063,-22.74063,-7.335,0,-0.1144869,3702.275,2390.293
804.8495,S,804.8495,0.02002114,0,2.2,0,0,146.7074,0.05872934,0,0,0,0,0.009153433122151,0.009153433122151,0,-22.73149,-22.73149,-7.335,0,-0.1144869,3679.54,2382.959
805.8493,S,805.8493,0.02001156,0,2.2,0,0,146.7074,0.05872943,0,0,0,0,0.00913598346182454,0.00913598346182454,0,-22.72235,-22.72235,-7.335,0,-0.1144869,3656.813,2375.625
806.8491,S,806.8491,0.02000201,0,2.2,0,0,146.7074,0.05872957,0,0,0,0,0.00914007558227326,0.00914007558227326,0,-22.71323,-22.71323,-7.335,0,-0.1144869,3634.096,2368.291
